Entry ID	LNIC Code	Entity-Type	Subtype(s)	Vocabulary	Code	Vocabulary Preferred Name	Mapping_type	Mapping confidence	Version
071	LNIC-121-071	LyP	Primary mucosal; LyP subtypes A,B,C,D,E; LyP with DUSP22 locus rearrangement	ICDO4	97186/1	Lymphomatoid papulosis with DUSP22 locus rearrangement	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
072	LNIC-121-072	C-ALCL		ICDO3	9718/3	Primary cutaneous anaplastic large cell lymphoma (C44._) 	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
072	LNIC-121-072	C-ALCL		ICD9	200.6	Anaplastic large cell lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
072	LNIC-121-072	C-ALCL		ICD10CM	C86.60	Primary cutaneous CD30-positive T-cell proliferations not having achieved remission	narrower	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
072	LNIC-121-072	C-ALCL		ICD10CM	C86.61	Primary cutaneous CD30-positive T-cell proliferations in remission	narrower	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
072	LNIC-121-072	C-ALCL		ICD10	C84.4	Peripheral T-cell lymphoma	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
072	LNIC-121-072	C-ALCL		ICDO4	97180/3	Primary cutaneous CD30-positive T-cell lymphoproliferative disorder: Primary cutaneous anaplastic large cell lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
073	LNIC-101-073	SPTCL		ICDO3	9708/3	Subcutaneous panniculitis-like T-cell lymphoma  	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
073	LNIC-101-073	SPTCL		ICD9	202.8	Other lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
073	LNIC-101-073	SPTCL		ICD10CM	C86.30	Subcutaneous panniculitis-like T-cell lymphoma not having achieved remission	narrower	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
073	LNIC-101-073	SPTCL		ICD10CM	C86.31	Subcutaneous panniculitis-like T-cell lymphoma, in remission	narrower	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
073	LNIC-101-073	SPTCL		ICD10	C84.5	Other and unspecified T-cell lymphomas	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
073	LNIC-101-073	SPTCL		ICDO4	97080/3	Subcutaneous panniculitis-like T-cell lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
074	LNIC-101-074	PCGD-TCL		ICDO3	9726/3	Primary cutaneous gamma delta T-cell lymphoma [2010+]	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
074	LNIC-101-074	PCGD-TCL		ICD9	202.8	Other lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
074	LNIC-101-074	PCGD-TCL		ICD10CM	C84.A_	Cutaneous T-cell lymphoma, unspecified	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
074	LNIC-101-074	PCGD-TCL		ICD10CM	C84.AA	Cutaneous T-cell lymphoma, unspecified, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
074	LNIC-101-074	PCGD-TCL		UMLS	C1707547	Primary cutaneous gamma-delta T-cell lymphoma	exact	High	2026AA
074	LNIC-101-074	PCGD-TCL		MONDO	MONDO:0850459	primary cutaneous gamma-delta t-cell lymphoma	exact	High	6/2/2026
074	LNIC-101-074	PCGD-TCL		ICD10	C84.4	Peripheral T-cell lymphoma	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
074	LNIC-101-074	PCGD-TCL		ICDO4	97260/3	Primary cutaneous gamma-delta T-cell lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
075	LNIC-101-075	PCAETL		ICDO3	9709/3	Cutaneous T-cell lymphoma, NOS (C44._) 	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
075	LNIC-101-075	PCAETL		ICD9	202.8	Other lymphoma	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
075	LNIC-101-075	PCAETL		ICD10CM	C84.A_	Cutaneous T-cell lymphoma, unspecified	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
075	LNIC-101-075	PCAETL		ICD10CM	C84.AA	Cutaneous T-cell lymphoma, unspecified, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
075	LNIC-101-075	PCAETL		UMLS	C4518232	Primary cutaneous CD8 positive aggressive epidermotropic cytotoxic T-cell lymphoma	exact	High	2026AA
075	LNIC-101-075	PCAETL		MONDO	MONDO:0015811	primary cutaneous aggressive epidermotropic CD8+ T-cell lymphoma	exact	High	6/2/2026
075	LNIC-101-075	PCAETL		ICD10	C84.5	Other and unspecified T-cell lymphomas	broader	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
075	LNIC-101-075	PCAETL		ICDO4	97091/3	Primary cutaneous CD8-positive aggressive epidermotropic cytotoxic T-cell lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
076	LNIC-101-076	PCPTCL-NOS		ICDO3	9709/3	Cutaneous T-cell lymphoma, NOS (C44._) 	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
076	LNIC-101-076	PCPTCL-NOS		ICD9	202.8	Other lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
076	LNIC-101-076	PCPTCL-NOS		ICD10CM	C84.A_	Cutaneous T-cell lymphoma, unspecified	exact	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
076	LNIC-101-076	PCPTCL-NOS		ICD10CM	C84.AA	Cutaneous T-cell lymphoma, unspecified, in remission	narrower	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
076	LNIC-101-076	PCPTCL-NOS		UMLS	C5854295	Primary Cutaneous Peripheral T-Cell Lymphoma, Not Otherwise Specified	exact	High	2026AA
076	LNIC-101-076	PCPTCL-NOS		UMLS	C0079773	Lymphoma, T-Cell, Cutaneous	broader	High	2026AA
076	LNIC-101-076	PCPTCL-NOS		MONDO	MONDO:0019476	primary cutaneous peripheral T-cell lymphoma not otherwise specified	exact	High	6/2/2026
076	LNIC-101-076	PCPTCL-NOS		ICD10	C84.5	Other and unspecified T-cell lymphomas	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
076	LNIC-101-076	PCPTCL-NOS		ICDO4	97090/3	Primary cutaneous peripheral T-cell lymphoma, NOS	exact	High	International Classification of Diseases for Oncology, Fourth Edition
077	LNIC-101-077	iTCL-GI		ICDO3	9702/1	Indolent T-cell lymphoproliferative disorder of the gastrointestinal tract [2021+]	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
077	LNIC-101-077	iTCL-GI		ICD9	238.79	Other lymphatic and hematopoietic tissues	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
077	LNIC-101-077	iTCL-GI		ICD10CM	D47.Z9	Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
077	LNIC-101-077	iTCL-GI		UMLS	C4528218	Indolent T-cell lymphoproliferative disorder of gastrointestinal tract	exact	High	2026AA
077	LNIC-101-077	iTCL-GI		ICD10	D47.7	Other specified neoplasms of uncertain or unknown behavior of lymphoid, hematopoietic, and related tissue	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
077	LNIC-101-077	iTCL-GI		ICDO4	97020/1	Indolent T-cell lymphoma of gastrointestinal tract	exact	High	International Classification of Diseases for Oncology, Fourth Edition
078	LNIC-121-078	iNK-LPD		ICDO4	97021/1	Indolent NK-cell lymphoproliferative disorder of gastrointestinal tract	exact	High	International Classification of Diseases for Oncology, Fourth Edition
078	LNIC-121-078	iNK-LPD		MONDO	MONDO:0016996	NK-cell enteropathy	exact	High	6/2/2026
078	LNIC-121-078	iNK-LPD		UMLS	C4509932	Natural killer cell enteropathy	exact	High	2026AA
079	LNIC-101-079	EATL		ICDO3	9717/3	Intestinal T-cell lymphoma 	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
079	LNIC-101-079	EATL		ICD9	202.8	Other lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
079	LNIC-101-079	EATL		ICD10CM	C86.21	Enteropathy-type (intestinal) T-cell lymphoma	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
079	LNIC-101-079	EATL		UMLS	C0456889	Enteropathy-Associated T-Cell Lymphoma	exact	High	2026AA
079	LNIC-101-079	EATL		MONDO	MONDO:0019473	enteropathy-associated T-cell lymphoma	exact	High	6/2/2026
079	LNIC-101-079	EATL		ICD10	C86.2	Enteropathy associated T-cell lymphoma	exact	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
079	LNIC-101-079	EATL		ICD10	C84.5	Other and unspecified T-cell lymphomas	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
079	LNIC-101-079	EATL		ICDO4	97171/3	Enteropathy-associated T-cell lymphoma, NOS	exact	High	International Classification of Diseases for Oncology, Fourth Edition
080	LNIC-101-080	MEITL		ICDO3	9717/3	Intestinal T-cell lymphoma 	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
080	LNIC-101-080	MEITL		ICD9	202.8	Other lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
080	LNIC-101-080	MEITL		UMLS	C3272525	Monomorphic epitheliotropic intestinal T-cell lymphoma	exact	High	2026AA
080	LNIC-101-080	MEITL		MONDO	MONDO:0958096	monomorphic epitheliotropic intestinal T-cell lymphoma	exact	High	6/2/2026
080	LNIC-101-080	MEITL		ICD10	C84.5	Other and unspecified T-cell lymphomas	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
080	LNIC-101-080	MEITL		ICDO4	97172/3	Monomorphic epitheliotropic intestinal T-cell lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
081	LNIC-101-081	ITCL-NOS		ICDO3	9717/3	Intestinal T-cell lymphoma 	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
081	LNIC-101-081	ITCL-NOS		ICD9	202.8	Other lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
081	LNIC-101-081	ITCL-NOS		ICD10CM	C86.21	Enteropathy-type (intestinal) T-cell lymphoma	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
081	LNIC-101-081	ITCL-NOS		UMLS	C4725786	Intestinal T-Cell Lymphoma, Not Otherwise Specified	exact	Moderate	2026AA
081	LNIC-101-081	ITCL-NOS		UMLS	C4721452	Intestinal T-Cell Lymphoma	exact	Moderate	2026AA
081	LNIC-101-081	ITCL-NOS		ICD10	C84.5	Other and unspecified T-cell lymphomas	broader	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
081	LNIC-101-081	ITCL-NOS		ICDO4	97170/3	Intestinal T-cell lymphoma, NOS	exact	High	International Classification of Diseases for Oncology, Fourth Edition
082	LNIC-101-082	Hepatosplenic T-cell lymphoma		ICDO3	9716/3	Hepatosplenic gamma-delta cell lymphoma 	narrower	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
082	LNIC-101-082	Hepatosplenic T-cell lymphoma		ICD9	202.8	Other lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
082	LNIC-101-082	Hepatosplenic T-cell lymphoma		ICD10CM	C86.10	Hepatosplenic T-cell lymphoma, not having achieved remission	narrower	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
082	LNIC-101-082	Hepatosplenic T-cell lymphoma		ICD10CM	C86.12	Hepatosplenic T-cell lymphoma, in remission	narrower	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
082	LNIC-101-082	Hepatosplenic T-cell lymphoma		UMLS	C1333984	Hepatosplenic T-cell lymphoma	exact	High	2026AA
082	LNIC-101-082	Hepatosplenic T-cell lymphoma		MONDO	MONDO:0019474	hepatosplenic T-cell lymphoma	exact	High	6/2/2026
082	LNIC-101-082	Hepatosplenic T-cell lymphoma		ICD10	C84.5	Other and unspecified T-cell lymphomas	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
082	LNIC-101-082	Hepatosplenic T-cell lymphoma		ICDO4	97160/3	Hepatosplenic T-cell lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
083	LNIC-101-083	ALK positive ALCL		ICDO3	9714/3	Anaplastic large cell lymphoma, T-cell and Null cell type 	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
083	LNIC-101-083	ALK positive ALCL		ICD9	200.6	Anaplastic large cell lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
083	LNIC-101-083	ALK positive ALCL		ICD10CM	C84.6_	Anaplastic large cell lymphoma, ALK-positive	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
083	LNIC-101-083	ALK positive ALCL		ICD10CM	C84.6A	Anaplastic large cell lymphoma, ALK-positive, in remission	narrower	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
083	LNIC-101-083	ALK positive ALCL		UMLS	C4518436	Anaplastic lymphoma kinase positive anaplastic large cell lymphoma	exact	High	2026AA
083	LNIC-101-083	ALK positive ALCL		MONDO	MONDO:0017602	ALK-positive anaplastic large cell lymphoma	exact	High	6/2/2026
083	LNIC-101-083	ALK positive ALCL		ICD10	C84.6	Anaplastic large cell lymphoma, ALK-positive	exact	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
083	LNIC-101-083	ALK positive ALCL		ICDO4	97141/3	Anaplastic large cell lymphoma, ALK-positive	exact	High	International Classification of Diseases for Oncology, Fourth Edition
084	LNIC-101-084	ALK-negative ALCL		ICDO3	9715/3	Anaplastic large cell lymphoma, ALK negative [2021+]	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
084	LNIC-101-084	ALK-negative ALCL		ICD9	200.6	Anaplastic large cell lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
084	LNIC-101-084	ALK-negative ALCL		ICD10CM	C84.7A	Anaplastic large cell lymphoma, ALK-negative, breast	narrower	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
084	LNIC-101-084	ALK-negative ALCL		ICD10CM	C84.7_	Anaplastic large cell lymphoma, ALK-negative	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
084	LNIC-101-084	ALK-negative ALCL		ICD10CM	C84.7B	Anaplastic large cell lymphoma, ALK-negative, in remission	narrower	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
084	LNIC-101-084	ALK-negative ALCL		MONDO	MONDO:0017603	ALK-negative anaplastic large cell lymphoma	exact	High	6/2/2026
084	LNIC-101-084	ALK-negative ALCL		UMLS	C1332078	Anaplastic large cell lymphoma, ALK negative	exact	High	2026AA
084	LNIC-101-084	ALK-negative ALCL		ICD10	C84.5	Other and unspecified T-cell lymphomas	broader	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
084	LNIC-101-084	ALK-negative ALCL		ICDO4	97150/3	Anaplastic large cell lymphoma, ALK-negative	exact	High	International Classification of Diseases for Oncology, Fourth Edition
085	LNIC-101-085	BIA-ALCL		ICDO3	9715/3	Anaplastic large cell lymphoma, ALK negative [2021+]	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
085	LNIC-101-085	BIA-ALCL		ICD9	200.6	Anaplastic large cell lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
085	LNIC-101-085	BIA-ALCL		ICD10CM	C84.7A	Anaplastic large cell lymphoma, ALK-negative, breast	exact	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
